Warehouse ID,Product ID,Product Name,Category,Quantity in Stock,Location,Supplier,Restock Frequency,Average Delivery Time (days),Stock Value (USD),Storage Temperature (C),Shelf Life (days),Hazardous Material,Reorder Level,Daily Sales (units),Daily Restock (units),Stock Level (units),Sales Forecast (units),Latitude,Longitude,State,timestamp
9,173,Laptop,Footwear,350.0,Chicago,Supplier D,Weekly,6.0,93.68,2.4,209.0,Yes,29.0,36.0,24,53,15,41.8781,-87.6298,IL,
1,117,T-Shirt,Furniture,282.0,Houston,Supplier D,Quarterly,5.0,855.07,12.6,55.0,Yes,10.0,24.0,30,61,26,29.7604,-95.3698,TX,
7,168,Sneakers,Groceries,293.0,Houston,Supplier B,Monthly,10.0,705.99,0.8,129.0,Yes,73.0,12.0,16,415,38,29.7604,-95.3698,TX,
6,192,Laptop,Electronics,269.0,Phoenix,Supplier A,Monthly,8.0,802.33,29.4,140.0,No,90.0,24.0,49,113,46,33.4484,-112.074,AZ,
9,138,Bananas,Groceries,349.0,Los Angeles,Supplier D,Quarterly,4.0,532.01,-7.1,299.0,No,10.0,1.0,41,304,38,34.0522,-118.2437,CA,
1,159,Sneakers,Furniture,197.0,Chicago,Supplier B,Monthly,12.0,364.14,7.9,80.0,No,70.0,28.0,22,108,33,41.8781,-87.6298,IL,
4,197,Bananas,Clothing,25.0,Chicago,Supplier B,Quarterly,1.0,12.25,14.8,44.0,Yes,88.0,16.0,2,478,10,41.8781,-87.6298,IL,
9,142,Bananas,Furniture,141.0,Phoenix,Supplier C,Quarterly,11.0,285.15,14.6,157.0,No,10.0,21.0,19,335,19,33.4484,-112.074,AZ,
4,144,Bananas,Electronics,472.0,New York,Supplier A,Weekly,2.0,519.41,19.6,169.0,No,90.0,30.0,49,303,11,40.7128,-74.006,NY,
3,122,Laptop,Furniture,223.0,New York,Supplier C,Quarterly,8.0,667.72,19.0,271.0,Yes,55.0,34.0,37,417,3,40.7128,-74.006,NY,
9,168,Sofa,Clothing,20.0,Chicago,Supplier C,Monthly,10.0,236.65,21.7,75.0,Yes,69.0,26.0,2,67,23,41.8781,-87.6298,IL,
2,193,Sneakers,Groceries,247.0,Los Angeles,Supplier D,Quarterly,8.0,147.51,-0.6,263.0,No,52.0,35.0,11,482,6,34.0522,-118.2437,CA,
4,105,T-Shirt,Footwear,328.0,New York,Supplier C,Weekly,13.0,209.6,4.8,101.0,No,53.0,31.0,33,320,41,40.7128,-74.006,NY,
6,155,Sofa,Groceries,444.0,Houston,Supplier D,Weekly,14.0,360.54,5.3,124.0,Yes,47.0,16.0,9,122,41,29.7604,-95.3698,TX,
2,103,Laptop,Clothing,201.0,Phoenix,Supplier C,Monthly,5.0,156.89,28.2,314.0,No,11.0,42.0,25,254,29,33.4484,-112.074,AZ,
8,192,Bananas,Clothing,405.0,Los Angeles,Supplier B,Quarterly,6.0,165.25,6.4,161.0,No,91.0,29.0,6,401,4,34.0522,-118.2437,CA,
8,122,T-Shirt,Electronics,115.0,New York,Supplier A,Monthly,2.0,53.31,-1.1,310.0,Yes,21.0,29.0,11,300,3,40.7128,-74.006,NY,
1,105,Sneakers,Furniture,383.0,Chicago,Supplier A,Monthly,11.0,858.16,15.3,61.0,No,32.0,9.0,27,5,20,41.8781,-87.6298,IL,
3,131,Sofa,Furniture,189.0,Phoenix,Supplier A,Quarterly,12.0,227.56,7.1,66.0,Yes,18.0,14.0,8,350,43,33.4484,-112.074,AZ,
9,117,Sofa,Groceries,468.0,New York,Supplier B,Weekly,9.0,823.68,0.0,155.0,Yes,17.0,8.0,45,446,49,40.7128,-74.006,NY,
5,114,T-Shirt,Footwear,463.0,Chicago,Supplier B,Monthly,6.0,443.93,18.6,167.0,No,59.0,2.0,31,235,8,41.8781,-87.6298,IL,
6,139,Laptop,Footwear,26.0,New York,Supplier C,Monthly,12.0,636.11,-2.3,129.0,No,89.0,11.0,27,499,6,40.7128,-74.006,NY,
4,195,Sneakers,Electronics,54.0,Phoenix,Supplier C,Weekly,9.0,84.95,15.3,271.0,Yes,71.0,2.0,44,447,5,33.4484,-112.074,AZ,
2,172,T-Shirt,Clothing,170.0,Houston,Supplier C,Quarterly,11.0,587.74,7.2,274.0,Yes,32.0,47.0,41,335,8,29.7604,-95.3698,TX,
8,173,Bananas,Electronics,395.0,Houston,Supplier C,Quarterly,10.0,297.1,2.8,56.0,No,68.0,18.0,47,39,8,29.7604,-95.3698,TX,
6,183,Sneakers,Furniture,421.0,Chicago,Supplier A,Quarterly,3.0,104.26,27.8,238.0,Yes,19.0,5.0,5,200,35,41.8781,-87.6298,IL,
5,105,Sofa,Clothing,489.0,Houston,Supplier C,Weekly,6.0,909.15,3.0,128.0,No,21.0,7.0,15,170,19,29.7604,-95.3698,TX,
9,162,T-Shirt,Electronics,381.0,Phoenix,Supplier B,Monthly,10.0,607.59,3.9,166.0,No,71.0,23.0,2,358,48,33.4484,-112.074,AZ,
1,166,Sofa,Groceries,11.0,Chicago,Supplier B,Weekly,5.0,249.29,24.8,216.0,Yes,85.0,19.0,15,348,10,41.8781,-87.6298,IL,
5,110,Sofa,Furniture,27.0,New York,Supplier B,Monthly,9.0,425.45,-4.8,65.0,No,39.0,19.0,31,21,35,40.7128,-74.006,NY,
6,142,Sofa,Footwear,350.0,Los Angeles,Supplier D,Monthly,13.0,363.33,-5.7,147.0,No,83.0,48.0,20,175,9,34.0522,-118.2437,CA,
5,116,Laptop,Electronics,83.0,New York,Supplier D,Quarterly,10.0,703.57,1.3,187.0,Yes,87.0,19.0,3,74,8,40.7128,-74.006,NY,
6,195,Sofa,Furniture,290.0,Phoenix,Supplier D,Quarterly,1.0,611.36,13.7,304.0,No,77.0,49.0,42,284,8,33.4484,-112.074,AZ,
6,103,Bananas,Furniture,38.0,Chicago,Supplier C,Quarterly,9.0,29.58,5.4,198.0,Yes,56.0,45.0,39,149,8,41.8781,-87.6298,IL,
7,162,Bananas,Footwear,445.0,New York,Supplier A,Weekly,5.0,205.85,14.3,84.0,Yes,93.0,40.0,10,113,20,40.7128,-74.006,NY,
4,167,Sneakers,Footwear,87.0,Chicago,Supplier A,Quarterly,1.0,483.35,-3.6,113.0,No,50.0,28.0,26,284,7,41.8781,-87.6298,IL,
8,180,Sofa,Footwear,437.0,Houston,Supplier C,Weekly,10.0,451.03,0.5,35.0,Yes,16.0,11.0,10,86,46,29.7604,-95.3698,TX,
7,140,Sofa,Electronics,321.0,Los Angeles,Supplier C,Quarterly,8.0,521.51,12.6,285.0,Yes,97.0,11.0,40,102,22,34.0522,-118.2437,CA,
9,182,T-Shirt,Footwear,387.0,Phoenix,Supplier D,Quarterly,7.0,717.66,-1.3,227.0,No,83.0,9.0,13,19,17,33.4484,-112.074,AZ,
7,104,Laptop,Groceries,451.0,New York,Supplier B,Quarterly,14.0,685.19,6.9,181.0,No,61.0,14.0,21,63,44,40.7128,-74.006,NY,
3,131,Sneakers,Furniture,156.0,Los Angeles,Supplier B,Weekly,6.0,379.09,12.9,347.0,No,54.0,34.0,34,116,5,34.0522,-118.2437,CA,
3,185,Sofa,Footwear,398.0,Phoenix,Supplier D,Monthly,2.0,878.81,28.9,199.0,No,47.0,29.0,44,180,34,33.4484,-112.074,AZ,
8,169,T-Shirt,Furniture,308.0,Phoenix,Supplier D,Weekly,5.0,72.3,-6.8,277.0,Yes,45.0,49.0,32,38,25,33.4484,-112.074,AZ,
5,134,Laptop,Clothing,286.0,Houston,Supplier A,Weekly,3.0,588.66,8.4,278.0,Yes,90.0,21.0,9,302,47,29.7604,-95.3698,TX,
4,121,Sneakers,Clothing,186.0,Chicago,Supplier D,Weekly,2.0,950.19,5.9,179.0,Yes,94.0,48.0,30,408,43,41.8781,-87.6298,IL,
8,164,Sneakers,Footwear,182.0,Chicago,Supplier B,Monthly,14.0,553.59,23.0,239.0,No,67.0,5.0,1,92,15,41.8781,-87.6298,IL,
6,183,Sofa,Furniture,453.0,Los Angeles,Supplier B,Weekly,10.0,460.56,26.0,257.0,Yes,55.0,33.0,12,173,31,34.0522,-118.2437,CA,
2,121,Sneakers,Clothing,369.0,Houston,Supplier C,Quarterly,1.0,142.58,26.3,273.0,No,76.0,9.0,44,205,45,29.7604,-95.3698,TX,
4,110,T-Shirt,Footwear,143.0,Phoenix,Supplier A,Monthly,9.0,812.09,5.0,170.0,No,74.0,3.0,35,9,19,33.4484,-112.074,AZ,
4,176,Sneakers,Furniture,422.0,Houston,Supplier C,Weekly,2.0,380.06,2.2,149.0,No,27.0,14.0,24,9,44,29.7604,-95.3698,TX,
6,102,Bananas,Footwear,206.0,Houston,Supplier A,Weekly,13.0,704.23,8.0,322.0,Yes,11.0,18.0,40,21,31,29.7604,-95.3698,TX,
6,108,T-Shirt,Furniture,142.0,Los Angeles,Supplier C,Monthly,11.0,205.57,3.8,209.0,Yes,13.0,12.0,45,24,47,34.0522,-118.2437,CA,
1,159,Laptop,Clothing,185.0,Chicago,Supplier A,Weekly,1.0,51.44,18.8,154.0,No,92.0,23.0,49,95,12,41.8781,-87.6298,IL,
8,175,Laptop,Footwear,443.0,Houston,Supplier D,Monthly,14.0,312.41,-1.5,271.0,No,93.0,14.0,10,192,23,29.7604,-95.3698,TX,
6,186,Sofa,Clothing,241.0,Houston,Supplier B,Quarterly,7.0,288.6,16.3,241.0,No,51.0,16.0,47,349,23,29.7604,-95.3698,TX,
3,113,Sofa,Footwear,8.0,Houston,Supplier D,Weekly,9.0,874.74,27.1,46.0,No,58.0,37.0,24,296,36,29.7604,-95.3698,TX,
9,196,Bananas,Electronics,72.0,New York,Supplier A,Weekly,6.0,866.03,1.2,45.0,Yes,58.0,20.0,41,458,11,40.7128,-74.006,NY,
2,117,Laptop,Clothing,403.0,Houston,Supplier A,Quarterly,8.0,538.56,17.1,286.0,Yes,16.0,20.0,18,180,22,29.7604,-95.3698,TX,
8,172,Laptop,Clothing,288.0,Houston,Supplier C,Weekly,11.0,28.81,-4.3,315.0,No,18.0,15.0,8,388,47,29.7604,-95.3698,TX,
3,122,Laptop,Groceries,95.0,Phoenix,Supplier A,Weekly,7.0,236.04,-5.1,309.0,Yes,80.0,41.0,46,131,30,33.4484,-112.074,AZ,
5,173,Laptop,Clothing,157.0,New York,Supplier D,Monthly,9.0,642.62,-5.4,75.0,No,36.0,25.0,43,397,5,40.7128,-74.006,NY,
6,182,Sneakers,Furniture,41.0,Houston,Supplier A,Weekly,7.0,110.39,-4.5,287.0,No,30.0,17.0,13,21,37,29.7604,-95.3698,TX,
6,146,T-Shirt,Footwear,331.0,Houston,Supplier A,Quarterly,13.0,703.62,-1.4,172.0,No,44.0,12.0,16,8,20,29.7604,-95.3698,TX,
4,168,T-Shirt,Electronics,301.0,Los Angeles,Supplier C,Weekly,6.0,21.84,12.5,314.0,No,97.0,45.0,14,376,10,34.0522,-118.2437,CA,
3,146,Bananas,Furniture,269.0,Los Angeles,Supplier A,Monthly,1.0,685.71,20.7,347.0,Yes,85.0,42.0,9,201,22,34.0522,-118.2437,CA,
4,186,Sneakers,Furniture,155.0,New York,Supplier C,Quarterly,9.0,846.09,-4.9,42.0,No,96.0,39.0,9,366,42,40.7128,-74.006,NY,
1,129,Laptop,Furniture,275.0,Phoenix,Supplier B,Quarterly,10.0,474.53,24.8,350.0,Yes,45.0,7.0,5,385,30,33.4484,-112.074,AZ,
4,124,Laptop,Furniture,154.0,New York,Supplier C,Quarterly,5.0,830.79,23.7,74.0,No,76.0,8.0,47,14,30,40.7128,-74.006,NY,
1,127,Sofa,Electronics,53.0,New York,Supplier A,Quarterly,13.0,783.71,19.1,76.0,No,52.0,24.0,11,332,22,40.7128,-74.006,NY,
1,197,Sofa,Groceries,179.0,Los Angeles,Supplier B,Monthly,2.0,674.7,7.0,45.0,Yes,17.0,47.0,19,36,38,34.0522,-118.2437,CA,
6,124,Bananas,Clothing,421.0,Los Angeles,Supplier A,Monthly,14.0,450.7,-9.9,136.0,Yes,87.0,25.0,38,406,38,34.0522,-118.2437,CA,
5,173,Laptop,Furniture,240.0,Phoenix,Supplier C,Monthly,12.0,279.19,19.4,32.0,Yes,45.0,21.0,10,373,38,33.4484,-112.074,AZ,
4,177,Bananas,Clothing,137.0,Houston,Supplier D,Monthly,11.0,862.26,25.2,133.0,No,57.0,33.0,16,164,7,29.7604,-95.3698,TX,
3,157,Sneakers,Clothing,255.0,Phoenix,Supplier B,Weekly,8.0,652.1,3.4,124.0,No,55.0,10.0,29,45,36,33.4484,-112.074,AZ,
1,193,T-Shirt,Furniture,476.0,Houston,Supplier D,Monthly,13.0,800.04,18.7,162.0,Yes,41.0,22.0,5,144,14,29.7604,-95.3698,TX,
6,140,Laptop,Groceries,224.0,Chicago,Supplier D,Weekly,4.0,556.45,-7.5,300.0,Yes,16.0,19.0,18,11,11,41.8781,-87.6298,IL,
2,124,Sneakers,Clothing,180.0,Los Angeles,Supplier B,Quarterly,14.0,180.15,18.4,230.0,No,83.0,29.0,42,323,7,34.0522,-118.2437,CA,
8,177,Laptop,Footwear,182.0,Chicago,Supplier D,Weekly,3.0,979.64,-7.3,283.0,No,21.0,3.0,42,354,32,41.8781,-87.6298,IL,
5,198,Sofa,Clothing,259.0,Chicago,Supplier D,Weekly,13.0,190.91,13.5,212.0,Yes,64.0,39.0,44,409,18,41.8781,-87.6298,IL,
7,147,Bananas,Furniture,243.0,Los Angeles,Supplier D,Weekly,1.0,912.13,13.9,179.0,Yes,32.0,4.0,35,346,34,34.0522,-118.2437,CA,
2,197,Sofa,Electronics,96.0,Chicago,Supplier D,Monthly,5.0,216.06,2.1,66.0,No,84.0,37.0,36,451,2,41.8781,-87.6298,IL,
8,109,T-Shirt,Clothing,197.0,New York,Supplier B,Monthly,3.0,380.01,-6.8,355.0,No,61.0,31.0,22,212,7,40.7128,-74.006,NY,
2,198,Sofa,Groceries,392.0,Houston,Supplier A,Quarterly,4.0,445.68,28.0,168.0,No,22.0,6.0,24,415,43,29.7604,-95.3698,TX,
4,174,Laptop,Footwear,14.0,Phoenix,Supplier D,Monthly,9.0,922.16,11.4,129.0,No,85.0,28.0,12,113,31,33.4484,-112.074,AZ,
1,110,Sofa,Footwear,120.0,Los Angeles,Supplier B,Weekly,11.0,889.32,13.2,265.0,No,80.0,10.0,39,449,18,34.0522,-118.2437,CA,
5,184,Laptop,Electronics,387.0,New York,Supplier B,Monthly,14.0,824.99,14.6,113.0,Yes,62.0,12.0,12,346,20,40.7128,-74.006,NY,
9,120,T-Shirt,Electronics,408.0,Phoenix,Supplier B,Monthly,7.0,382.91,25.6,62.0,No,72.0,46.0,35,345,7,33.4484,-112.074,AZ,
1,185,Sofa,Clothing,269.0,Phoenix,Supplier B,Weekly,11.0,14.45,-7.6,150.0,Yes,83.0,2.0,19,11,22,33.4484,-112.074,AZ,
9,144,Bananas,Furniture,171.0,Phoenix,Supplier C,Quarterly,5.0,684.77,25.7,59.0,No,80.0,3.0,37,336,37,33.4484,-112.074,AZ,
8,106,Bananas,Groceries,413.0,Chicago,Supplier A,Monthly,8.0,416.84,-0.4,63.0,No,60.0,1.0,14,340,34,41.8781,-87.6298,IL,
6,180,Bananas,Footwear,72.0,Chicago,Supplier A,Quarterly,6.0,759.49,-6.9,162.0,No,67.0,35.0,23,362,46,41.8781,-87.6298,IL,
7,163,Sofa,Electronics,179.0,Chicago,Supplier D,Weekly,10.0,796.9,16.3,237.0,No,36.0,24.0,40,372,39,41.8781,-87.6298,IL,
3,163,Sofa,Groceries,170.0,Chicago,Supplier B,Monthly,2.0,445.33,29.1,169.0,Yes,16.0,47.0,22,166,42,41.8781,-87.6298,IL,
1,101,Sofa,Furniture,159.0,New York,Supplier C,Quarterly,7.0,750.62,-7.7,105.0,No,59.0,48.0,47,258,40,40.7128,-74.006,NY,
5,175,Laptop,Footwear,447.0,Chicago,Supplier B,Quarterly,1.0,841.54,7.0,104.0,No,33.0,34.0,48,54,16,41.8781,-87.6298,IL,
2,141,T-Shirt,Footwear,154.0,Los Angeles,Supplier D,Weekly,3.0,929.19,11.2,337.0,No,96.0,20.0,11,93,14,34.0522,-118.2437,CA,
5,181,Bananas,Furniture,402.0,Phoenix,Supplier A,Monthly,12.0,586.63,0.1,336.0,Yes,34.0,16.0,2,263,41,33.4484,-112.074,AZ,
8,153,Laptop,Footwear,82.0,New York,Supplier D,Quarterly,1.0,780.69,29.3,87.0,No,53.0,30.0,10,433,32,40.7128,-74.006,NY,
9,174,Bananas,Furniture,57.0,Chicago,Supplier D,Quarterly,14.0,499.62,15.6,127.0,No,45.0,47.0,43,296,38,41.8781,-87.6298,IL,
2,115,Laptop,Footwear,7.0,Phoenix,Supplier D,Quarterly,1.0,51.25,23.8,154.0,Yes,66.0,39.0,5,45,39,33.4484,-112.074,AZ,
3,117,Sofa,Clothing,112.0,New York,Supplier D,Quarterly,5.0,163.67,6.6,163.0,No,46.0,25.0,30,438,26,40.7128,-74.006,NY,
3,198,Bananas,Furniture,486.0,Phoenix,Supplier D,Quarterly,6.0,136.94,4.2,255.0,Yes,61.0,5.0,21,217,30,33.4484,-112.074,AZ,
1,158,Sofa,Groceries,48.0,New York,Supplier D,Quarterly,12.0,180.05,12.1,229.0,Yes,72.0,29.0,49,189,41,40.7128,-74.006,NY,
8,189,Bananas,Clothing,80.0,Houston,Supplier D,Quarterly,3.0,20.11,7.4,66.0,No,16.0,37.0,33,388,39,29.7604,-95.3698,TX,
6,115,Sneakers,Groceries,375.0,New York,Supplier A,Quarterly,14.0,860.12,18.6,167.0,No,69.0,28.0,25,107,9,40.7128,-74.006,NY,
8,105,Laptop,Footwear,376.0,Chicago,Supplier A,Quarterly,3.0,564.55,0.6,237.0,Yes,46.0,41.0,46,290,32,41.8781,-87.6298,IL,
9,156,Sneakers,Groceries,316.0,Phoenix,Supplier B,Quarterly,3.0,389.32,8.0,223.0,No,30.0,23.0,47,473,7,33.4484,-112.074,AZ,
5,146,Laptop,Clothing,33.0,Phoenix,Supplier B,Monthly,1.0,415.68,25.8,85.0,No,55.0,32.0,7,8,12,33.4484,-112.074,AZ,
3,147,T-Shirt,Furniture,115.0,Phoenix,Supplier C,Weekly,5.0,468.72,20.2,356.0,Yes,30.0,46.0,40,32,23,33.4484,-112.074,AZ,
5,141,Bananas,Electronics,384.0,Los Angeles,Supplier C,Weekly,1.0,83.14,-3.3,351.0,Yes,93.0,18.0,28,402,17,34.0522,-118.2437,CA,
5,175,T-Shirt,Groceries,3.0,Los Angeles,Supplier A,Weekly,10.0,281.92,25.5,330.0,No,81.0,41.0,16,168,21,34.0522,-118.2437,CA,
5,159,T-Shirt,Electronics,486.0,Chicago,Supplier A,Quarterly,10.0,853.11,13.6,116.0,No,61.0,35.0,45,331,12,41.8781,-87.6298,IL,
3,176,Laptop,Groceries,4.0,Houston,Supplier C,Weekly,3.0,746.24,17.2,124.0,No,38.0,43.0,37,440,22,29.7604,-95.3698,TX,
4,103,Sneakers,Groceries,356.0,Los Angeles,Supplier A,Quarterly,13.0,567.77,1.8,225.0,No,78.0,24.0,3,37,23,34.0522,-118.2437,CA,
9,101,Sofa,Furniture,260.0,New York,Supplier C,Monthly,6.0,485.9,7.7,221.0,Yes,85.0,47.0,45,231,5,40.7128,-74.006,NY,
9,189,Laptop,Footwear,42.0,Chicago,Supplier B,Weekly,11.0,266.38,22.3,173.0,No,48.0,28.0,19,183,18,41.8781,-87.6298,IL,
2,158,Sofa,Clothing,9.0,Houston,Supplier A,Monthly,6.0,476.54,3.2,39.0,No,36.0,36.0,12,292,37,29.7604,-95.3698,TX,
8,126,T-Shirt,Clothing,488.0,New York,Supplier A,Monthly,3.0,601.88,-3.4,270.0,No,86.0,21.0,19,246,37,40.7128,-74.006,NY,
8,126,Sofa,Clothing,307.0,Phoenix,Supplier C,Quarterly,9.0,715.51,5.1,178.0,Yes,19.0,5.0,49,10,7,33.4484,-112.074,AZ,
7,178,Sneakers,Footwear,145.0,Los Angeles,Supplier D,Weekly,8.0,174.97,-7.2,169.0,Yes,45.0,26.0,11,70,3,34.0522,-118.2437,CA,
8,171,Laptop,Electronics,401.0,New York,Supplier D,Monthly,11.0,814.98,18.7,42.0,No,25.0,23.0,3,237,1,40.7128,-74.006,NY,
3,106,Sneakers,Clothing,97.0,Houston,Supplier B,Weekly,3.0,352.35,-4.1,283.0,Yes,45.0,44.0,2,464,6,29.7604,-95.3698,TX,
6,162,Sneakers,Electronics,276.0,Chicago,Supplier A,Monthly,5.0,508.23,1.4,110.0,Yes,99.0,33.0,46,118,7,41.8781,-87.6298,IL,
1,145,Laptop,Footwear,142.0,New York,Supplier A,Monthly,5.0,611.83,25.2,239.0,No,93.0,26.0,26,217,27,40.7128,-74.006,NY,
7,162,Sneakers,Footwear,278.0,Chicago,Supplier C,Quarterly,14.0,493.21,11.6,249.0,Yes,43.0,22.0,22,191,31,41.8781,-87.6298,IL,
1,111,Bananas,Furniture,436.0,Phoenix,Supplier D,Weekly,5.0,576.24,2.9,88.0,Yes,46.0,20.0,17,418,8,33.4484,-112.074,AZ,
9,112,Bananas,Clothing,27.0,Houston,Supplier D,Quarterly,3.0,120.41,11.9,157.0,No,81.0,2.0,34,351,14,29.7604,-95.3698,TX,
1,142,Bananas,Furniture,43.0,Houston,Supplier B,Quarterly,5.0,437.83,-1.3,334.0,Yes,77.0,41.0,15,239,15,29.7604,-95.3698,TX,
1,116,Sofa,Clothing,131.0,Los Angeles,Supplier D,Quarterly,5.0,287.66,-9.0,291.0,Yes,68.0,18.0,12,328,7,34.0522,-118.2437,CA,
7,162,Sneakers,Footwear,216.0,Houston,Supplier D,Quarterly,4.0,95.17,14.1,297.0,No,38.0,5.0,16,401,7,29.7604,-95.3698,TX,
2,180,Laptop,Footwear,94.0,New York,Supplier D,Quarterly,4.0,199.73,18.6,58.0,No,40.0,32.0,16,379,33,40.7128,-74.006,NY,
5,135,Laptop,Groceries,8.0,New York,Supplier C,Monthly,2.0,606.42,25.2,362.0,Yes,75.0,46.0,39,317,41,40.7128,-74.006,NY,
8,184,Sofa,Groceries,86.0,New York,Supplier D,Weekly,9.0,204.72,20.9,311.0,No,98.0,11.0,6,206,7,40.7128,-74.006,NY,
8,107,Laptop,Footwear,345.0,Phoenix,Supplier B,Weekly,7.0,189.25,27.1,97.0,No,12.0,21.0,46,222,20,33.4484,-112.074,AZ,
3,168,Bananas,Footwear,138.0,Houston,Supplier D,Quarterly,1.0,557.3,29.4,236.0,Yes,78.0,22.0,8,146,7,29.7604,-95.3698,TX,
7,189,Sneakers,Electronics,369.0,Houston,Supplier B,Weekly,5.0,905.66,19.8,301.0,Yes,31.0,3.0,25,189,14,29.7604,-95.3698,TX,
3,179,Laptop,Electronics,413.0,New York,Supplier C,Monthly,2.0,790.81,24.7,338.0,No,89.0,9.0,19,238,15,40.7128,-74.006,NY,
6,135,Laptop,Furniture,424.0,Los Angeles,Supplier C,Quarterly,10.0,906.04,16.9,204.0,No,82.0,2.0,19,292,18,34.0522,-118.2437,CA,
6,127,T-Shirt,Groceries,246.0,Los Angeles,Supplier B,Monthly,6.0,587.15,-3.2,247.0,No,62.0,46.0,12,469,10,34.0522,-118.2437,CA,
3,192,T-Shirt,Groceries,449.0,Houston,Supplier C,Monthly,7.0,415.83,-2.7,189.0,Yes,57.0,28.0,9,437,35,29.7604,-95.3698,TX,
7,146,T-Shirt,Footwear,21.0,Houston,Supplier A,Quarterly,12.0,732.34,-5.6,355.0,Yes,82.0,34.0,41,223,27,29.7604,-95.3698,TX,
3,175,Sneakers,Footwear,487.0,Chicago,Supplier A,Monthly,2.0,268.75,27.7,273.0,Yes,85.0,10.0,29,246,43,41.8781,-87.6298,IL,
8,129,Bananas,Furniture,408.0,Houston,Supplier A,Quarterly,11.0,87.27,16.9,282.0,No,56.0,19.0,27,247,1,29.7604,-95.3698,TX,
4,122,Bananas,Groceries,457.0,New York,Supplier A,Monthly,6.0,351.17,21.6,218.0,Yes,51.0,29.0,5,417,28,40.7128,-74.006,NY,
1,115,Bananas,Electronics,444.0,Phoenix,Supplier A,Weekly,13.0,306.24,3.2,290.0,Yes,13.0,2.0,26,407,34,33.4484,-112.074,AZ,
4,113,Sneakers,Clothing,492.0,Houston,Supplier C,Weekly,3.0,678.78,8.4,159.0,No,91.0,48.0,30,448,48,29.7604,-95.3698,TX,
7,173,Sneakers,Furniture,410.0,Houston,Supplier B,Weekly,9.0,555.85,-8.4,32.0,Yes,91.0,6.0,14,38,3,29.7604,-95.3698,TX,
4,170,T-Shirt,Clothing,265.0,New York,Supplier C,Quarterly,4.0,146.88,25.6,72.0,No,51.0,44.0,33,453,49,40.7128,-74.006,NY,
6,151,Laptop,Electronics,148.0,Chicago,Supplier D,Monthly,3.0,909.42,24.1,162.0,No,52.0,7.0,35,207,3,41.8781,-87.6298,IL,
9,136,Sofa,Electronics,184.0,Houston,Supplier A,Monthly,13.0,597.41,21.4,207.0,No,51.0,36.0,11,414,11,29.7604,-95.3698,TX,
1,128,Sofa,Clothing,227.0,Los Angeles,Supplier A,Weekly,11.0,463.11,-7.7,295.0,No,12.0,8.0,4,400,4,34.0522,-118.2437,CA,
5,166,Laptop,Furniture,292.0,Los Angeles,Supplier C,Weekly,3.0,937.82,-3.0,53.0,No,68.0,19.0,33,438,30,34.0522,-118.2437,CA,
7,114,T-Shirt,Clothing,490.0,Los Angeles,Supplier D,Quarterly,2.0,106.33,3.4,51.0,Yes,90.0,10.0,6,187,39,34.0522,-118.2437,CA,
1,199,Laptop,Furniture,36.0,Phoenix,Supplier C,Quarterly,12.0,791.7,0.5,32.0,No,85.0,33.0,28,360,32,33.4484,-112.074,AZ,
4,146,Laptop,Furniture,246.0,Phoenix,Supplier B,Monthly,9.0,371.02,23.5,187.0,No,20.0,37.0,10,477,16,33.4484,-112.074,AZ,
6,145,Sofa,Footwear,73.0,Houston,Supplier A,Quarterly,8.0,698.44,-2.2,33.0,No,90.0,38.0,36,92,17,29.7604,-95.3698,TX,
2,151,T-Shirt,Groceries,150.0,Houston,Supplier C,Quarterly,5.0,931.42,11.3,136.0,No,44.0,27.0,49,6,11,29.7604,-95.3698,TX,
5,118,Sneakers,Groceries,1.0,Houston,Supplier B,Quarterly,14.0,522.54,12.9,325.0,Yes,59.0,29.0,26,133,36,29.7604,-95.3698,TX,
1,176,Sofa,Electronics,69.0,Phoenix,Supplier A,Weekly,14.0,32.41,7.0,301.0,Yes,72.0,19.0,30,486,32,33.4484,-112.074,AZ,
6,120,Sneakers,Footwear,457.0,Houston,Supplier A,Weekly,13.0,38.56,-0.4,261.0,Yes,79.0,18.0,22,473,35,29.7604,-95.3698,TX,
6,163,T-Shirt,Groceries,293.0,New York,Supplier A,Monthly,9.0,337.26,28.4,267.0,Yes,15.0,23.0,5,92,27,40.7128,-74.006,NY,
4,136,Laptop,Furniture,230.0,Chicago,Supplier D,Quarterly,13.0,783.84,6.5,101.0,No,41.0,1.0,2,1,48,41.8781,-87.6298,IL,
8,126,Bananas,Furniture,211.0,Los Angeles,Supplier C,Weekly,2.0,295.38,19.1,117.0,No,20.0,43.0,33,270,34,34.0522,-118.2437,CA,
4,154,Bananas,Clothing,72.0,Los Angeles,Supplier A,Quarterly,6.0,341.12,-2.6,45.0,No,52.0,3.0,16,83,5,34.0522,-118.2437,CA,
8,128,T-Shirt,Clothing,490.0,New York,Supplier A,Monthly,7.0,786.62,22.9,120.0,Yes,48.0,10.0,7,287,25,40.7128,-74.006,NY,
8,119,Bananas,Furniture,363.0,Houston,Supplier B,Quarterly,6.0,125.03,-1.4,49.0,No,22.0,7.0,21,179,28,29.7604,-95.3698,TX,
5,124,Sneakers,Furniture,96.0,Phoenix,Supplier C,Monthly,3.0,848.34,17.0,241.0,Yes,22.0,49.0,35,377,18,33.4484,-112.074,AZ,
